Date,Open,High,Low,Close,Adj Close,Volume
2019-06-27,485.873413,490.684540,392.816010,413.270447,413.270447,3097101870
2019-06-28,413.617706,439.620453,401.499329,436.796814,436.796814,2663786738
2019-06-29,437.123993,443.617096,415.387604,442.722748,442.722748,2131966116
2019-06-30,441.958984,447.300537,399.470367,399.470367,399.470367,1933402678
2019-07-01,399.833496,418.574036,390.760468,416.645538,416.645538,2170629296
2019-07-02,416.517975,421.109100,382.827179,407.887177,407.887177,2148449372
2019-07-03,407.910187,422.728149,407.334534,422.609406,422.609406,1887674266
2019-07-04,422.812683,423.846893,400.458466,401.690582,401.690582,1721585714
2019-07-05,401.635773,408.081757,393.675781,400.514404,400.514404,1725160159
2019-07-06,400.233582,416.227570,399.280304,405.466339,405.466339,1471000137
2019-07-07,405.584412,415.069092,400.757263,411.809692,411.809692,1334925076
2019-07-08,412.122528,420.786224,406.480011,418.634186,418.634186,1397264412
2019-07-09,418.786530,428.360046,412.438538,416.078430,416.078430,1624612090
2019-07-10,416.091766,421.533752,383.675049,390.242737,390.242737,1946693493
2019-07-11,390.294037,390.440155,325.739197,345.884155,345.884155,2535121897
2019-07-12,346.551514,359.779663,339.875549,354.459717,354.459717,1671307825
2019-07-13,354.567871,354.846008,334.479553,344.953156,344.953156,1496154286
2019-07-14,344.969849,346.367462,281.203094,282.843567,282.843567,1688007280
2019-07-15,283.301788,322.275513,258.648987,314.742493,314.742493,2464005425
2019-07-16,314.860931,317.302277,273.026367,281.707764,281.707764,2120520439
2019-07-17,281.200317,304.093903,275.574066,291.543304,291.543304,2288443142
2019-07-18,291.381287,321.348846,286.139160,315.087372,315.087372,1844896871
2019-07-19,314.780548,316.393951,298.459961,308.027649,308.027649,1455314291
2019-07-20,308.383148,337.278351,306.114197,324.204437,324.204437,1715437159
2019-07-21,324.389801,330.467010,312.740601,320.864685,320.864685,1359692581
2019-07-22,320.997162,323.624634,303.041016,310.591919,310.591919,1297124990
2019-07-23,310.718109,314.308014,294.301361,298.584229,298.584229,1465679636
2019-07-24,298.136688,305.814789,284.732391,302.851593,302.851593,1507512759
2019-07-25,302.903900,310.625610,296.881927,302.949463,302.949463,1270702881
2019-07-26,302.790894,319.031616,296.693878,316.041473,316.041473,1485022992
2019-07-27,316.427795,321.700653,302.545410,306.643829,306.643829,1529445657
2019-07-28,306.497650,311.291412,299.003265,310.457397,310.457397,1304270432
2019-07-29,310.202576,312.615845,305.774445,307.917023,307.917023,1319630375
2019-07-30,307.914856,320.257202,305.293732,315.926605,315.926605,1376384681
2019-07-31,315.830292,329.299744,315.830292,326.570282,326.570282,1647491046
2019-08-01,326.587280,329.052734,320.072754,328.759064,328.759064,1485593980
2019-08-02,328.723572,331.444061,322.766663,326.823944,326.823944,1521358677
2019-08-03,326.652191,339.624939,325.404236,332.745453,332.745453,1507071290
2019-08-04,333.060486,337.463867,329.072296,333.673462,333.673462,1364528841
2019-08-05,333.691589,350.824860,333.581848,346.759033,346.759033,1791977352
2019-08-06,346.807220,352.303711,330.542145,333.576874,333.576874,1617493636
2019-08-07,333.791504,342.220367,331.151031,339.605255,339.605255,1226299625
2019-08-08,339.639771,339.786255,326.424286,333.729706,333.729706,1206905812
2019-08-09,333.681580,334.571564,312.111572,316.620819,316.620819,1311332080
2019-08-10,316.686493,323.136292,307.342133,315.989899,315.989899,1236137481
2019-08-11,315.890045,340.186890,315.706177,336.196503,336.196503,1216405504
2019-08-12,336.159302,338.092407,329.327606,330.228516,330.228516,1150597729
2019-08-13,330.246063,348.501526,328.323273,343.680756,343.680756,1551260140
2019-08-14,343.523193,353.700806,310.706360,311.495941,311.495941,1915331290
2019-08-15,312.169373,320.915619,282.044708,314.576080,314.576080,2284229901
2019-08-16,314.800934,316.153320,301.376587,310.449341,310.449341,1466483371
2019-08-17,310.575317,312.825806,301.680786,307.276978,307.276978,969169195
2019-08-18,307.292206,322.968842,303.260071,316.509613,316.509613,1132352694
2019-08-19,316.730621,326.884277,313.967407,325.606384,325.606384,1194487698
2019-08-20,325.449371,325.725006,314.128906,316.245819,316.245819,1115713726
2019-08-21,316.282349,316.282349,293.931641,302.986847,302.986847,1452981238
2019-08-22,303.083313,312.870361,295.585541,311.327026,311.327026,1476522149
2019-08-23,311.322632,317.577423,305.725586,316.826416,316.826416,1442794558
2019-08-24,316.139130,316.274933,302.441681,307.645386,307.645386,1374366115
2019-08-25,307.586792,310.737183,302.548096,305.601959,305.601959,1156287354
2019-08-26,305.315887,315.089417,304.658234,311.121643,311.121643,1400335086
2019-08-27,311.160706,312.496216,304.249969,308.040466,308.040466,1281645070
2019-08-28,308.023163,309.479279,290.400635,292.192139,292.192139,1471533020
2019-08-29,292.247314,292.247314,277.669464,280.739716,280.739716,1515300753
2019-08-30,280.757843,283.956299,272.881134,279.870270,279.870270,1333960561
2019-08-31,279.652527,283.947937,273.716095,279.939514,279.939514,1188670880
2019-09-01,279.992554,283.573975,276.078522,282.329102,282.329102,1053837321
2019-09-02,282.334473,295.524445,280.586121,294.075897,294.075897,1306503215
2019-09-03,294.021912,305.471741,293.469696,300.859863,300.859863,1542378009
2019-09-04,300.998260,301.975555,294.108917,295.304565,295.304565,1054125848
2019-09-05,295.317413,296.270386,286.787659,292.895966,292.895966,1221460127
2019-09-06,292.919708,301.035309,284.370544,287.451904,287.451904,1449262693
2019-09-07,287.739014,305.166443,285.674500,301.154388,301.154388,1487255622
2019-09-08,301.307312,309.789185,300.313385,307.009827,307.009827,1362441598
2019-09-09,307.807831,310.723694,299.245483,305.425079,305.425079,1519465939
2019-09-10,305.152802,310.645813,301.028961,304.133667,304.133667,1274746653
2019-09-11,304.236664,306.654388,294.451843,299.814789,299.814789,1353292059
2019-09-12,299.623810,302.684082,295.914459,300.420990,300.420990,1167888639
2019-09-13,300.458344,301.061127,295.824249,298.257019,298.257019,1172902982
2019-09-14,298.424561,307.792938,297.274261,304.692596,304.692596,1269683634
2019-09-15,304.603027,307.836212,303.314484,304.232788,304.232788,1205048956
2019-09-16,304.255890,309.676819,302.870850,307.526337,307.526337,1263976388
2019-09-17,307.526062,326.832825,306.112244,319.500824,319.500824,1622782817
2019-09-18,319.391663,332.891327,319.391663,324.720856,324.720856,1773994497
2019-09-19,324.632324,324.632324,309.922546,323.702820,323.702820,1818328805
2019-09-20,323.824188,325.071503,312.262543,315.367767,315.367767,1569334925
2019-09-21,315.737030,318.100952,311.164124,312.477356,312.477356,1448816845
2019-09-22,312.229492,312.679779,304.205292,308.301910,308.301910,1324458033
2019-09-23,308.217957,308.465942,293.065369,293.065369,293.065369,1433579087
2019-09-24,293.120178,294.063263,216.061920,222.350739,222.350739,2916790532
2019-09-25,222.253723,235.139572,219.028305,229.413162,229.413162,2601638827
2019-09-26,229.265213,229.265213,208.168076,216.200699,216.200699,2113715407
2019-09-27,216.020355,223.969879,211.427383,222.558609,222.558609,1903875542
2019-09-28,222.615799,231.848633,220.855911,228.834503,228.834503,1675667458
2019-09-29,228.867554,229.208633,215.172348,220.430267,220.430267,1523703377
2019-09-30,220.450790,230.263382,215.064575,228.122894,228.122894,1646589372
2019-10-01,228.261993,236.078110,221.167999,224.761902,224.761902,1778003922
2019-10-02,224.788971,226.560730,221.794846,225.893616,225.893616,1372176230
2019-10-03,225.764206,225.980209,219.378143,222.579086,222.579086,1111283911
2019-10-04,222.664444,225.713882,220.698898,223.250809,223.250809,1186189217
2019-10-05,223.125687,224.193359,219.341354,223.165344,223.165344,1049368204
2019-10-06,223.215195,224.130707,220.421265,223.411926,223.411926,1104864272
2019-10-07,223.259155,238.354736,221.597992,234.236176,234.236176,1574411233
2019-10-08,234.222794,239.050476,229.169937,232.357224,232.357224,1430440347
2019-10-09,232.550568,240.369720,229.742355,239.443924,239.443924,1466835870
2019-10-10,239.422455,240.118973,229.725006,230.106201,230.106201,1559031120
2019-10-11,230.180954,233.992371,221.383041,222.594009,222.594009,1430107191
2019-10-12,222.728287,228.095703,222.728287,225.101990,225.101990,1276328578
2019-10-13,225.039490,228.901230,223.074203,224.123245,224.123245,1113479953
2019-10-14,223.955002,229.086807,223.833206,228.589233,228.589233,1181648353
2019-10-15,228.537262,229.135101,221.082748,222.827789,222.827789,1329643411
2019-10-16,222.861328,225.761795,215.233307,218.203110,218.203110,1422464232
2019-10-17,218.207169,221.434204,215.583389,221.434204,221.434204,1192766014
2019-10-18,221.280075,221.280075,211.039917,212.648911,212.648911,1320439938
2019-10-19,212.620850,216.082428,211.589142,213.980865,213.980865,1162614339
2019-10-20,214.137375,227.036163,212.806122,224.925735,224.925735,1366308264
2019-10-21,224.926712,236.727615,224.107437,233.256958,233.256958,1658436725
2019-10-22,233.360077,234.576401,227.439407,228.044952,228.044952,1475891269
2019-10-23,228.006210,228.584412,203.071884,210.376480,210.376480,1844311891
2019-10-24,210.299576,218.427216,208.058121,214.047882,214.047882,1752820854
2019-10-25,214.205811,265.028137,213.811707,259.166901,259.166901,3309084358
2019-10-26,259.528320,277.122498,244.458176,252.507019,252.507019,3875753112
2019-10-27,252.558289,265.959717,246.339996,261.251587,261.251587,3228198618
2019-10-28,261.149780,274.806396,260.105927,265.410858,265.410858,3107818242
2019-10-29,265.384338,295.468536,264.281952,288.957550,288.957550,4123613696
2019-10-30,289.190887,303.614349,285.736084,290.628174,290.628174,3583344209
2019-10-31,290.400757,296.560608,274.427551,284.476654,284.476654,2933178100
2019-11-01,284.489502,284.489502,274.111328,279.137360,279.137360,2375427805
2019-11-02,279.215271,295.225311,278.975769,290.716461,290.716461,2353771063
2019-11-03,290.733612,303.130859,283.728363,292.710571,292.710571,2598715593
2019-11-04,292.800903,293.979645,286.837769,291.846619,291.846619,2478124574
2019-11-05,291.776245,295.797455,287.929321,293.706879,293.706879,2269171137
2019-11-06,293.464386,307.362732,292.639679,306.228699,306.228699,2418826077
2019-11-07,306.293488,306.674683,289.445557,293.504089,293.504089,2183103768
2019-11-08,293.826294,294.611633,274.301178,277.978607,277.978607,2226108792
2019-11-09,277.899048,284.104279,277.876282,282.744171,282.744171,1689515654
2019-11-10,282.730652,296.035339,281.317505,293.475494,293.475494,2125907737
2019-11-11,293.567719,297.010620,284.393036,287.158600,287.158600,1873466817
2019-11-12,287.176147,291.642487,284.547302,289.241455,289.241455,1840497856
2019-11-13,289.043060,289.661072,284.087616,286.493469,286.493469,1555824951
2019-11-14,286.239929,287.013885,277.435791,279.559814,279.559814,1835340820
2019-11-15,280.070984,280.273651,264.035645,264.710205,264.710205,1918658721
2019-11-16,264.956879,269.504333,263.398682,267.697418,267.697418,1481946683
2019-11-17,267.705963,274.040070,264.396881,268.743195,268.743195,1565942482
2019-11-18,268.467194,269.799316,246.325043,250.184082,250.184082,2115048013
2019-11-19,250.165176,253.917419,236.826660,244.406204,244.406204,2131441345
2019-11-20,244.335175,248.619461,241.518631,244.240631,244.240631,1805761006
2019-11-21,244.201462,246.815308,222.456680,226.598877,226.598877,2401952813
2019-11-22,226.701431,229.255020,198.152054,208.927277,208.927277,3382940612
2019-11-23,209.095230,217.363525,202.892075,217.338364,217.338364,2407778555
2019-11-24,217.289841,217.908997,205.136856,205.148804,205.148804,2128845957
2019-11-25,205.237259,215.295914,194.761307,209.235123,209.235123,2401604928
2019-11-26,208.784485,214.931778,208.345657,212.933975,212.933975,1808857014
2019-11-27,212.358475,224.122803,206.612900,220.414063,220.414063,1963457159
2019-11-28,220.123062,226.242645,218.582809,218.737946,218.737946,1391327826
2019-11-29,218.887650,225.687576,218.442276,224.808380,224.808380,1475684082
2019-11-30,224.977081,226.757370,217.427170,218.907867,218.907867,1309092627
2019-12-01,218.988754,219.257553,212.499222,216.169647,216.169647,1260404762
2019-12-02,216.377457,218.923431,212.360962,215.657471,215.657471,1164376888
2019-12-03,215.504471,217.162064,211.619522,212.858826,212.858826,1072206668
2019-12-04,212.676773,216.604507,205.889679,209.294785,209.294785,1441054845
2019-12-05,209.215042,221.656448,206.931229,213.289276,213.289276,1198480068
2019-12-06,213.375961,215.268509,210.403137,213.216705,213.216705,1119431926
2019-12-07,213.781906,215.809875,212.408188,212.649872,212.649872,1042909181
2019-12-08,212.926514,216.946274,210.961639,214.356384,214.356384,1048971273
2019-12-09,214.055054,215.434662,208.236633,209.851761,209.851761,1168994670
2019-12-10,209.830307,210.093781,206.172684,208.299561,208.299561,1171037352
2019-12-11,208.096283,209.953964,206.463913,207.180969,207.180969,1091099892
2019-12-12,207.424683,208.798737,205.332687,207.712036,207.712036,1276162238
2019-12-13,207.721344,212.819046,206.485382,211.089890,211.089890,1255832120
2019-12-14,211.237427,213.228455,206.421082,207.495361,207.495361,1248149986
2019-12-15,207.462631,209.966080,200.814392,207.364822,207.364822,1364339247
2019-12-16,207.544952,208.400284,195.693878,197.145920,197.145920,1613646363
2019-12-17,197.117279,198.110229,175.245728,177.407898,177.407898,1772467634
2019-12-18,177.261627,190.681625,172.947327,189.734131,189.734131,2471323830
2019-12-19,189.399719,191.990128,183.206039,187.632584,187.632584,2025407707
2019-12-20,187.681656,190.806458,185.911148,188.171249,188.171249,1409786653
2019-12-21,188.222443,189.255081,186.352936,187.740875,187.740875,1267951911
2019-12-22,187.444519,197.678986,187.073395,196.661774,196.661774,1549039085
2019-12-23,196.286713,197.610870,189.912231,190.519760,190.519760,1744349961
2019-12-24,190.744690,194.129929,187.341171,189.497528,189.497528,1514958689
2019-12-25,189.722153,190.301605,185.491348,187.177322,187.177322,1671819392
2019-12-26,187.273712,192.999832,185.531281,188.561386,188.561386,1309782083
2019-12-27,188.319550,204.708252,187.182724,203.327469,203.327469,2017127633
2019-12-28,203.288681,209.940735,203.114578,206.410980,206.410980,1909698747
2019-12-29,206.247955,215.501892,205.041382,212.955856,212.955856,1856273467
2019-12-30,212.883011,215.993225,207.411667,209.404770,209.404770,1804979491
2019-12-31,209.301987,214.237915,202.044785,204.623169,204.623169,1713535483
2020-01-01,204.671295,208.077515,203.205154,204.397537,204.397537,1456113692
2020-01-02,204.354538,205.136749,194.069809,195.698563,195.698563,1432801807
2020-01-03,196.007690,224.950867,192.979492,222.412979,222.412979,2644279656
2020-01-04,222.536560,227.460526,220.280914,226.018692,226.018692,1861485049
2020-01-05,225.779831,228.219299,222.352692,224.096527,224.096527,1681830248
2020-01-06,224.347916,245.106125,223.691818,244.557205,244.557205,2328224536
2020-01-07,244.713013,245.844925,234.176788,243.258499,243.258499,2234914578
2020-01-08,243.079208,251.297302,234.393234,241.055222,241.055222,2424659797
2020-01-09,240.998032,243.047394,232.347992,239.222610,239.222610,1908677851
2020-01-10,239.551620,271.767670,232.635971,270.725281,270.725281,2986773814
2020-01-11,270.197205,276.633636,259.810272,260.679993,260.679993,2487051623
2020-01-12,261.100281,269.070862,259.281219,268.237061,268.237061,2168514332
2020-01-13,268.412506,270.765594,261.871155,267.522827,267.522827,1884541173
2020-01-14,267.644165,364.158081,267.531128,350.263519,350.263519,6618289058
2020-01-15,348.717316,358.816528,319.009216,339.395325,339.395325,5240635087
2020-01-16,339.682098,341.237610,311.562805,325.978485,325.978485,3652947113
2020-01-17,326.375122,379.683655,320.618866,366.976990,366.976990,5128628377
2020-01-18,367.408844,398.892731,334.835388,339.116272,339.116272,6041778648
2020-01-19,338.400177,362.146088,323.112030,338.305115,338.305115,4458226713
2020-01-20,338.119385,351.843414,325.282288,343.807159,343.807159,3361586387
2020-01-21,343.510284,346.536438,334.703247,343.421783,343.421783,2658918440
2020-01-22,343.369995,352.007477,339.616882,347.231323,347.231323,2468426687
2020-01-23,347.497925,348.394501,319.287964,324.868011,324.868011,2722405196
2020-01-24,325.167755,327.375305,299.956085,319.520905,319.520905,3346887042
2020-01-25,319.376251,319.401459,305.487732,311.358337,311.358337,2169791084
2020-01-26,310.995911,347.743195,308.548737,346.997864,346.997864,3192088890
2020-01-27,346.890045,374.860901,346.531006,362.649323,362.649323,4123924761
2020-01-28,362.653137,382.775146,360.502472,378.859131,378.859131,3916343793
2020-01-29,379.103088,393.783356,378.297974,381.523529,381.523529,3987047015
2020-01-30,380.861572,395.555206,373.534821,392.972137,392.972137,4055518921
2020-01-31,392.830170,393.803558,366.595123,375.389557,375.389557,3667538280
2020-02-01,375.066589,387.385590,374.601318,381.013367,381.013367,3218496040
2020-02-02,380.253479,388.385437,370.806549,378.273010,378.273010,3246254490
2020-02-03,377.937225,389.454681,375.861969,383.878693,383.878693,3410323023
2020-02-04,383.758209,387.160431,374.658997,380.599976,380.599976,3143637424
2020-02-05,380.718933,442.098480,379.157166,442.008148,442.008148,5289083000
2020-02-06,442.341278,445.928162,427.786804,442.785919,442.785919,4860546337
2020-02-07,442.566193,454.012573,433.949463,439.753418,439.753418,4461219818
2020-02-08,439.701294,451.279175,427.800659,443.506317,443.506317,4419573713
2020-02-09,443.068298,458.011871,438.732971,449.813599,449.813599,4503926958
2020-02-10,449.911713,457.945923,439.068237,452.887512,452.887512,4615609704
2020-02-11,452.992950,463.737061,441.829071,461.258179,461.258179,4555794105
2020-02-12,461.172333,479.665131,461.098480,475.480530,475.480530,5045367008
2020-02-13,475.063934,482.795715,461.263062,474.317993,474.317993,5008241277
2020-02-14,474.473053,493.028107,467.232941,491.160645,491.160645,5065237281
2020-02-15,491.100311,492.670197,433.626190,437.664948,437.664948,5190427957
2020-02-16,438.877502,455.382629,393.825836,415.940643,415.940643,5449550841
2020-02-17,415.050110,416.808167,372.604370,409.344574,409.344574,6803728992
2020-02-18,409.634888,423.483002,387.883972,418.874176,418.874176,5886874448
2020-02-19,419.097107,421.656647,378.708435,382.219421,382.219421,4542003340
2020-02-20,381.300476,386.326050,361.748322,372.481598,372.481598,6890851156
2020-02-21,372.287872,385.395233,369.545807,379.397186,379.397186,4836161572
2020-02-22,379.804565,380.342041,369.832520,373.833130,373.833130,3527159322
2020-02-23,373.757294,401.635529,373.074554,401.635529,401.635529,4162646980
2020-02-24,401.399628,410.405518,367.027069,377.578583,377.578583,4914188970
2020-02-25,377.163666,377.497375,348.124512,353.977448,353.977448,4606854507
2020-02-26,353.978546,359.051849,307.838501,316.644135,316.644135,6763748571
2020-02-27,318.046478,332.853790,308.721558,323.285675,323.285675,5287840793
2020-02-28,323.121216,328.672485,301.705048,313.627533,313.627533,5138037107
2020-02-29,313.925415,321.069794,306.912323,308.326233,308.326233,3835560261
2020-03-01,308.260498,321.915894,305.877533,313.303467,313.303467,4048910843
2020-03-02,313.323303,340.652527,311.524139,336.793274,336.793274,19808528742
2020-03-03,336.911896,337.591003,323.676758,329.238251,329.238251,29574589033
2020-03-04,329.529175,330.959473,313.571198,319.250092,319.250092,10228558602
2020-03-05,319.315643,342.562683,319.315643,337.244812,337.244812,4756771998
2020-03-06,337.394775,351.495819,334.174866,348.893494,348.893494,4856222089
2020-03-07,349.176788,349.634460,330.387207,330.806122,330.806122,3875979762
2020-03-08,331.012970,331.131561,274.514740,276.199799,276.199799,4940601444
2020-03-09,275.961548,279.041718,255.105194,273.207123,273.207123,5692575812
2020-03-10,273.517059,277.154144,265.661835,271.715240,271.715240,4070679142
2020-03-11,271.844421,273.937592,253.383377,266.855469,266.855469,3633629631
2020-03-12,266.753479,266.917694,150.858902,152.224991,152.224991,5267287206
2020-03-13,152.176651,187.879303,139.216644,176.494720,176.494720,7430982761
2020-03-14,177.124573,180.144424,165.053436,167.584717,167.584717,3542066431
2020-03-15,167.560379,187.476288,166.020264,178.311279,178.311279,3000089521
2020-03-16,178.196838,183.164017,152.296555,170.736649,170.736649,4079544956
2020-03-17,171.050674,185.097107,170.545319,180.326385,180.326385,3314225864
2020-03-18,179.778473,182.529739,171.398529,179.092331,179.092331,2984002272
2020-03-19,178.924759,229.176819,177.777161,221.268555,221.268555,5208693462
2020-03-20,221.477356,242.512756,198.273880,214.424942,214.424942,5643988214
2020-03-21,214.397461,225.139130,209.300186,219.367508,219.367508,4157945375
2020-03-22,219.599045,229.779892,202.991180,203.672287,203.672287,4015953536
2020-03-23,203.528076,219.850739,200.744995,219.330475,219.330475,4187958180
2020-03-24,219.824356,229.325882,218.090347,227.246094,227.246094,3821906574
2020-03-25,227.405396,228.288177,215.917816,220.440353,220.440353,3456700025
2020-03-26,220.528885,226.855225,220.528885,226.823120,226.823120,3364466566
2020-03-27,226.956131,232.072464,216.984634,217.583344,217.583344,3273866630
2020-03-28,217.335297,217.335297,205.440155,214.224670,214.224670,3419855738
2020-03-29,214.134766,216.026337,205.657272,206.463501,206.463501,2748237987
2020-03-30,206.362671,224.103775,206.202316,221.538101,221.538101,3193929370
2020-03-31,221.212219,223.577682,217.474976,219.627594,219.627594,2933494164
2020-04-01,219.263901,224.020950,213.353592,224.020950,224.020950,3197608308
2020-04-02,223.894241,242.664276,223.215851,232.652786,232.652786,4225298020
2020-04-03,232.513519,241.361298,231.572708,235.813339,235.813339,3713212644
2020-04-04,235.862167,239.318863,233.081619,238.819336,238.819336,3145975504
2020-04-05,238.751892,239.705811,228.137573,231.997986,231.997986,3000506532
2020-04-06,231.933960,256.049805,231.690063,255.919510,255.919510,4488196701
2020-04-07,256.257111,262.775818,249.309006,252.057327,252.057327,4141693728
2020-04-08,252.052689,277.651398,250.191040,266.239716,266.239716,5490182226
2020-04-09,266.408417,272.531708,254.657104,257.481598,257.481598,3810256863
2020-04-10,257.403595,258.992615,229.190201,233.090820,233.090820,4209340295
2020-04-11,233.033707,239.397598,223.882858,232.053436,232.053436,3375116763
2020-04-12,232.293472,241.848068,228.672485,235.791962,235.791962,3302348952
2020-04-13,235.972427,235.972427,218.164032,223.851898,223.851898,3773119195
2020-04-14,224.065994,228.103363,221.149567,221.970337,221.970337,3488071916
2020-04-15,222.097305,224.707275,214.978241,215.506866,215.506866,2913397511
2020-04-16,215.586227,238.191040,209.521667,235.592773,235.592773,4494166640
2020-04-17,235.741699,237.478851,231.962097,233.619507,233.619507,3171543712
2020-04-18,233.670242,245.785767,233.526199,243.078995,243.078995,3305881530
2020-04-19,243.047226,246.798523,233.538971,233.588791,233.588791,3151276767
2020-04-20,233.436096,239.670578,219.039627,221.568283,221.568283,3451593161
2020-04-21,221.325760,223.863907,218.262482,221.747437,221.747437,3200278407
2020-04-22,221.632660,234.999664,220.194107,233.299850,233.299850,3269706986
2020-04-23,233.469818,240.986252,228.065384,236.595947,236.595947,3933867096
2020-04-24,236.913788,241.878662,236.766190,239.768692,239.768692,3222729325
2020-04-25,239.760696,244.375885,238.106598,239.717865,239.717865,3228034423
2020-04-26,239.642807,248.051880,239.329239,246.265579,246.265579,3598384103
2020-04-27,246.353577,248.653503,237.486740,243.271652,243.271652,3957867549
2020-04-28,243.268631,244.313324,239.757339,243.700989,243.700989,3253434689
2020-04-29,243.785400,259.784821,242.356491,257.492432,257.492432,4812318624
2020-04-30,257.410553,275.158203,247.414795,249.842957,249.842957,5464514305
2020-05-01,249.936188,261.673431,249.936188,257.228241,257.228241,3502984887
2020-05-02,257.231567,262.210663,253.757568,261.978973,261.978973,3062945430
2020-05-03,261.971130,266.568176,247.861740,252.544479,252.544479,3830272430
2020-05-04,252.428558,253.261719,240.401459,245.469772,245.469772,3731133845
2020-05-05,245.409424,249.234207,241.846863,244.592316,244.592316,3335620972
2020-05-06,244.313522,254.116684,242.983215,245.816116,245.816116,3315416831
2020-05-07,245.893539,256.091705,241.035522,252.661285,252.661285,3669677517
2020-05-08,252.520874,264.841736,247.607681,261.440796,261.440796,3977784265
2020-05-09,261.045898,274.464172,259.682861,266.137299,266.137299,4711612711
2020-05-10,266.380554,266.380554,225.960922,232.797882,232.797882,5084650413
2020-05-11,232.990479,236.409821,221.535370,234.954590,234.954590,4251733844
2020-05-12,235.342346,237.666977,230.690887,233.119675,233.119675,3319282598
2020-05-13,233.075500,240.228577,230.909943,239.160126,239.160126,2955784580
2020-05-14,238.776077,244.167831,235.530014,241.856796,241.856796,3882506405
2020-05-15,241.791046,242.269775,233.647675,235.513962,235.513962,3128349198
2020-05-16,235.544708,239.911362,234.127502,236.646011,236.646011,2812165778
2020-05-17,236.522720,244.961456,236.043579,241.192062,241.192062,2945657400
2020-05-18,241.313934,253.194946,240.948257,247.825302,247.825302,3247380685
2020-05-19,247.944763,249.869232,243.069550,245.932434,245.932434,2843744723
2020-05-20,245.769226,247.267700,237.713928,239.522751,239.522751,2793413864
2020-05-21,239.482574,241.622482,222.353149,228.395905,228.395905,3084097042
2020-05-22,228.357727,235.452499,225.874481,234.503189,234.503189,2690376408
2020-05-23,234.558792,238.535355,232.349731,234.977356,234.977356,2403159772
2020-05-24,234.989883,237.031174,224.744217,224.832199,224.832199,2576633240
2020-05-25,224.489334,231.739899,223.153809,230.563828,230.563828,2405283865
2020-05-26,230.561844,230.919098,224.519287,227.220871,227.220871,2604514395
2020-05-27,227.278503,234.030792,226.866913,233.520950,233.520950,3107896651
2020-05-28,233.579239,239.992401,230.639542,239.407532,239.407532,3295793176
2020-05-29,239.461807,242.358521,235.639114,238.148346,238.148346,3328065949
2020-05-30,238.174561,251.767197,236.240372,251.299530,251.299530,3987199933
2020-05-31,251.279800,251.279800,238.763519,239.877029,239.877029,3391410580
2020-06-01,239.847229,256.042175,239.109161,255.352188,255.352188,3467571665
2020-06-02,255.151398,266.468323,245.818100,249.053223,249.053223,4553495543
2020-06-03,249.061752,252.144287,246.543671,252.063614,252.063614,3089648824
2020-06-04,252.138412,258.750122,248.813019,256.684814,256.684814,2675520555
2020-06-05,256.691559,262.263275,255.727539,256.755402,256.755402,2284892761
2020-06-06,256.749908,259.129395,252.068390,253.270157,253.270157,1789267443
2020-06-07,253.310196,255.691193,246.887772,254.335144,254.335144,2029755285
2020-06-08,254.238190,256.812469,251.941696,255.118301,255.118301,1911457074
2020-06-09,255.124939,256.047729,252.121078,255.304413,255.304413,2495377513
2020-06-10,255.295731,257.967102,253.849350,257.252594,257.252594,1751487317
2020-06-11,257.233185,258.051117,235.279175,236.437286,236.437286,2357578052
2020-06-12,236.432358,243.866211,235.131409,242.238785,242.238785,1575407714
2020-06-13,242.282715,242.455521,238.485428,241.161163,241.161163,1249523526
2020-06-14,241.115738,241.184174,237.413742,238.761963,238.761963,1293145682
2020-06-15,238.761963,239.448853,226.234482,236.271774,236.271774,1735535133
2020-06-16,236.251266,239.389145,235.656616,237.528763,237.528763,1436709293
2020-06-17,237.545914,241.640045,235.842331,240.453629,240.453629,1423308166
2020-06-18,240.453629,240.720734,234.231842,236.962372,236.962372,1297367924
2020-06-19,236.947449,237.225311,231.518738,232.331207,232.331207,1539773469
2020-06-20,232.514145,236.043900,228.635880,231.904541,231.904541,1456119912
2020-06-21,231.623413,234.883881,231.063004,231.286697,231.286697,1140422501
2020-06-22,231.230240,242.601791,231.047867,239.789688,239.789688,1747834935
2020-06-23,239.878082,243.854523,235.631973,240.808456,240.808456,1205235951
2020-06-24,241.052216,245.065659,231.190750,233.155792,233.155792,1318424526
2020-06-25,233.098480,234.563782,228.540619,232.413620,232.413620,1119333309
2020-06-26,233.011444,234.324722,229.179092,230.107697,230.107697,1354186233
2020-06-27,229.804489,232.449738,214.193710,218.408920,218.408920,1254377553
2020-06-28,219.011230,225.662781,214.874084,222.712219,222.712219,1103240861
2020-06-29,222.717957,226.421417,219.170776,225.197021,225.197021,1220387625
2020-06-30,224.921936,226.310822,220.743744,221.991684,221.991684,1035300969
2020-07-01,222.566727,226.897522,221.291840,223.686432,223.686432,1116192161
2020-07-02,223.777618,225.407104,219.461655,222.303772,222.303772,1091433602
2020-07-03,222.283478,223.986862,220.154694,221.562531,221.562531,945457250
2020-07-04,221.397781,226.144302,220.448059,225.327682,225.327682,990572133
2020-07-05,224.645355,225.355194,217.692734,221.843277,221.843277,1008979533
2020-07-06,221.843277,242.631027,221.501755,241.632095,241.632095,1611378435
2020-07-07,240.205811,242.727112,235.455170,237.146729,237.146729,1177038173
