Date,Open,High,Low,Close,Adj Close,Volume
2018-12-01,0.159088,0.170118,0.156453,0.166332,0.166332,83084025
2018-12-02,0.165514,0.169806,0.159690,0.160301,0.160301,75295614
2018-12-03,0.160679,0.161217,0.148330,0.149536,0.149536,76449399
2018-12-04,0.149287,0.154543,0.146425,0.147653,0.147653,71173373
2018-12-05,0.147821,0.147896,0.135936,0.135936,0.135936,68043240
2018-12-06,0.135591,0.139226,0.119594,0.119594,0.119594,152806952
2018-12-07,0.119471,0.119471,0.106931,0.115263,0.115263,174082644
2018-12-08,0.115391,0.125203,0.112567,0.118993,0.118993,157281952
2018-12-09,0.118600,0.126537,0.118206,0.124328,0.124328,184624488
2018-12-10,0.124218,0.125444,0.116322,0.118253,0.118253,92973561
2018-12-11,0.118017,0.119161,0.112389,0.112835,0.112835,198352456
2018-12-12,0.112664,0.116236,0.111282,0.113690,0.113690,90782295
2018-12-13,0.113754,0.113754,0.104563,0.105800,0.105800,51964279
2018-12-14,0.105656,0.105656,0.095881,0.097740,0.097740,75210407
2018-12-15,0.097867,0.099413,0.093140,0.095439,0.095439,80164249
2018-12-16,0.095470,0.099586,0.095270,0.096278,0.096278,64490415
2018-12-17,0.096490,0.112739,0.096297,0.109693,0.109693,103169894
2018-12-18,0.109671,0.114330,0.107612,0.114330,0.114330,96486763
2018-12-19,0.114731,0.126597,0.114245,0.114245,0.114245,113320280
2018-12-20,0.113865,0.127659,0.113524,0.126550,0.126550,125348361
2018-12-21,0.126179,0.133440,0.117379,0.119916,0.119916,140455598
2018-12-22,0.119997,0.123588,0.117331,0.122750,0.122750,131136807
2018-12-23,0.123208,0.128494,0.122604,0.126585,0.126585,128331036
2018-12-24,0.126668,0.141351,0.126668,0.132520,0.132520,169588599
2018-12-25,0.133123,0.133342,0.119143,0.121682,0.121682,111648903
2018-12-26,0.121735,0.125530,0.117893,0.120607,0.120607,105367076
2018-12-27,0.120487,0.120645,0.110157,0.110486,0.110486,84397745
2018-12-28,0.110513,0.122760,0.109658,0.121383,0.121383,122279839
2018-12-29,0.121677,0.122356,0.118036,0.118036,0.118036,99849382
2018-12-30,0.118284,0.119345,0.116329,0.117430,0.117430,87412670
2018-12-31,0.117709,0.117888,0.112506,0.112813,0.112813,101118303
2019-01-01,0.112932,0.118505,0.112223,0.115930,0.115930,91630088
2019-01-02,0.116054,0.119368,0.114197,0.119331,0.119331,106949561
2019-01-03,0.118946,0.118976,0.113571,0.113825,0.113825,90192344
2019-01-04,0.113778,0.117095,0.112709,0.115361,0.115361,80564462
2019-01-05,0.115128,0.116614,0.113536,0.114046,0.114046,88463994
2019-01-06,0.114073,0.121527,0.113293,0.120384,0.120384,93094440
2019-01-07,0.120303,0.124106,0.120021,0.123220,0.123220,95010988
2019-01-08,0.123260,0.129191,0.120541,0.123119,0.123119,104584394
2019-01-09,0.123213,0.124409,0.122214,0.123774,0.123774,94733730
2019-01-10,0.123830,0.128394,0.107248,0.109879,0.109879,128623288
2019-01-11,0.108776,0.111904,0.106211,0.107332,0.107332,102731220
2019-01-12,0.107269,0.107752,0.105778,0.106764,0.106764,103509557
2019-01-13,0.106758,0.111775,0.103231,0.103609,0.103609,119389904
2019-01-14,0.103649,0.110128,0.103649,0.109649,0.109649,110842789
2019-01-15,0.109422,0.109954,0.105427,0.105685,0.105685,89555967
2019-01-16,0.105837,0.108060,0.105679,0.106891,0.106891,92258083
2019-01-17,0.106708,0.108856,0.105667,0.108461,0.108461,110024544
2019-01-18,0.108312,0.108937,0.105802,0.106821,0.106821,84272978
2019-01-19,0.106863,0.110063,0.106707,0.108304,0.108304,111942030
2019-01-20,0.108195,0.108906,0.103944,0.104702,0.104702,123424390
2019-01-21,0.104683,0.104856,0.102676,0.103380,0.103380,111143574
2019-01-22,0.103650,0.104986,0.101690,0.104103,0.104103,129057418
2019-01-23,0.104134,0.104349,0.101584,0.102576,0.102576,97605045
2019-01-24,0.102370,0.102665,0.101222,0.102210,0.102210,109073513
2019-01-25,0.101969,0.101969,0.100190,0.101741,0.101741,102773915
2019-01-26,0.101689,0.104441,0.098994,0.100014,0.100014,142586255
2019-01-27,0.099888,0.100352,0.095465,0.096316,0.096316,134988476
2019-01-28,0.096387,0.096543,0.086067,0.087904,0.087904,135847055
2019-01-29,0.088323,0.088323,0.082705,0.083923,0.083923,155745244
2019-01-30,0.083717,0.087184,0.082640,0.085634,0.085634,174265317
2019-01-31,0.085655,0.087896,0.082284,0.082631,0.082631,148616345
2019-02-01,0.082803,0.084435,0.080530,0.083580,0.083580,143454405
2019-02-02,0.083289,0.084420,0.081976,0.083090,0.083090,142365606
2019-02-03,0.083083,0.083376,0.080472,0.081347,0.081347,106729578
2019-02-04,0.081296,0.082248,0.079664,0.079730,0.079730,83103229
2019-02-05,0.079581,0.079744,0.076991,0.077882,0.077882,93209184
2019-02-06,0.078064,0.078360,0.073615,0.074387,0.074387,153042575
2019-02-07,0.074494,0.076992,0.073654,0.074688,0.074688,121452716
2019-02-08,0.074717,0.082528,0.073899,0.081224,0.081224,137845934
2019-02-09,0.081242,0.081956,0.079928,0.080808,0.080808,128687271
2019-02-10,0.080894,0.081390,0.077846,0.080393,0.080393,133339149
2019-02-11,0.080657,0.080657,0.077510,0.077595,0.077595,193770299
2019-02-12,0.077572,0.078941,0.075941,0.077616,0.077616,181940100
2019-02-13,0.077661,0.078840,0.076123,0.076990,0.076990,151128267
2019-02-14,0.076976,0.077315,0.075371,0.076635,0.076635,230125007
2019-02-15,0.076665,0.080933,0.076297,0.079276,0.079276,188673144
2019-02-16,0.079207,0.079334,0.077930,0.078421,0.078421,158123867
2019-02-17,0.078410,0.079865,0.077733,0.079608,0.079608,123466543
2019-02-18,0.079603,0.084029,0.079498,0.083691,0.083691,131352903
2019-02-19,0.083816,0.092082,0.083409,0.089982,0.089982,183733552
2019-02-20,0.090029,0.091735,0.087043,0.091735,0.091735,154754814
2019-02-21,0.091790,0.093161,0.088248,0.089091,0.089091,142797864
2019-02-22,0.088947,0.091433,0.088199,0.090668,0.090668,89852657
2019-02-23,0.090721,0.095167,0.089778,0.094257,0.094257,120783643
2019-02-24,0.094386,0.096577,0.082807,0.084234,0.084234,167217216
2019-02-25,0.083897,0.089436,0.083897,0.087305,0.087305,129415111
2019-02-26,0.087170,0.087616,0.084843,0.086800,0.086800,123369778
2019-02-27,0.086928,0.087520,0.084697,0.086195,0.086195,116962261
2019-02-28,0.086014,0.086491,0.084702,0.085503,0.085503,112773498
2019-03-01,0.085505,0.087677,0.084665,0.085833,0.085833,115886661
2019-03-02,0.085858,0.086745,0.083573,0.084460,0.084460,103522009
2019-03-03,0.084303,0.088583,0.083437,0.087235,0.087235,121355279
2019-03-04,0.086924,0.087056,0.081728,0.083539,0.083539,133895180
2019-03-05,0.083504,0.086622,0.082984,0.086299,0.086299,162905354
2019-03-06,0.086338,0.086610,0.084501,0.085566,0.085566,139934665
2019-03-07,0.085534,0.086223,0.084875,0.085541,0.085541,121504120
2019-03-08,0.085608,0.089432,0.085384,0.087246,0.087246,142744836
2019-03-09,0.087038,0.090924,0.086833,0.089744,0.089744,138039148
2019-03-10,0.090055,0.101571,0.089516,0.100039,0.100039,206273829
2019-03-11,0.099865,0.107836,0.099180,0.102263,0.102263,233084341
2019-03-12,0.102322,0.106382,0.097573,0.104598,0.104598,155318737
2019-03-13,0.104512,0.109546,0.102105,0.108199,0.108199,158665263
2019-03-14,0.108103,0.111709,0.106917,0.107272,0.107272,167089004
2019-03-15,0.107210,0.108453,0.105109,0.107773,0.107773,128011254
2019-03-16,0.107836,0.110904,0.107662,0.109619,0.109619,146002756
2019-03-17,0.109584,0.109691,0.108163,0.109385,0.109385,149591732
2019-03-18,0.109486,0.118035,0.108358,0.115914,0.115914,234881352
2019-03-19,0.116198,0.117840,0.112673,0.113248,0.113248,263893228
2019-03-20,0.113586,0.113830,0.110799,0.111403,0.111403,285900109
2019-03-21,0.111505,0.111952,0.105234,0.107947,0.107947,314783767
2019-03-22,0.107948,0.110189,0.106683,0.108693,0.108693,242127250
2019-03-23,0.108520,0.109647,0.107014,0.108281,0.108281,214433790
2019-03-24,0.107944,0.108320,0.105448,0.106012,0.106012,207117072
2019-03-25,0.106107,0.106330,0.101531,0.102469,0.102469,213883511
2019-03-26,0.102485,0.104204,0.098930,0.103379,0.103379,243408090
2019-03-27,0.103381,0.108254,0.103270,0.108062,0.108062,306202676
2019-03-28,0.108017,0.108950,0.105994,0.107440,0.107440,215643532
2019-03-29,0.107416,0.108456,0.106206,0.107572,0.107572,289766754
2019-03-30,0.107578,0.112294,0.105685,0.107359,0.107359,328747048
2019-03-31,0.107423,0.108088,0.106024,0.107651,0.107651,268624667
2019-04-01,0.107642,0.110192,0.107410,0.109615,0.109615,301225293
2019-04-02,0.109628,0.122047,0.109068,0.121901,0.121901,574669736
2019-04-03,0.121859,0.132162,0.119511,0.121339,0.121339,342896672
2019-04-04,0.121314,0.125366,0.117057,0.118788,0.118788,335300168
2019-04-05,0.118790,0.127923,0.118714,0.126367,0.126367,443759813
2019-04-06,0.126378,0.130149,0.123209,0.124729,0.124729,309328452
2019-04-07,0.124707,0.132148,0.123427,0.130303,0.130303,349981246
2019-04-08,0.130495,0.134701,0.126599,0.131996,0.131996,356932080
2019-04-09,0.132015,0.132015,0.124804,0.125384,0.125384,317403406
2019-04-10,0.125362,0.128422,0.124100,0.125462,0.125462,315278613
2019-04-11,0.125485,0.125879,0.112837,0.116685,0.116685,367545646
2019-04-12,0.116747,0.116747,0.112349,0.114609,0.114609,298547662
2019-04-13,0.114586,0.117610,0.114202,0.115898,0.115898,274954171
2019-04-14,0.115918,0.124288,0.113809,0.116663,0.116663,233364143
2019-04-15,0.116647,0.119473,0.112898,0.113629,0.113629,244231543
2019-04-16,0.113640,0.117505,0.111893,0.117505,0.117505,228442393
2019-04-17,0.117512,0.117512,0.114773,0.116636,0.116636,299495677
2019-04-18,0.116655,0.119237,0.115588,0.117363,0.117363,281638808
2019-04-19,0.117277,0.117317,0.114736,0.115737,0.115737,274207136
2019-04-20,0.115827,0.117340,0.114016,0.115532,0.115532,231893390
2019-04-21,0.115479,0.115828,0.110109,0.112404,0.112404,244064678
2019-04-22,0.112438,0.114323,0.110666,0.113495,0.113495,247272040
2019-04-23,0.113500,0.114636,0.111096,0.111824,0.111824,249524440
2019-04-24,0.111793,0.111793,0.101242,0.103259,0.103259,296187705
2019-04-25,0.103284,0.105817,0.098894,0.099075,0.099075,257140761
2019-04-26,0.099127,0.101052,0.097212,0.099140,0.099140,253112252
2019-04-27,0.099223,0.101052,0.098576,0.099951,0.099951,201403658
2019-04-28,0.099992,0.100774,0.097778,0.098736,0.098736,184650540
2019-04-29,0.098736,0.100421,0.095002,0.096475,0.096475,193230516
2019-04-30,0.096438,0.100280,0.096314,0.099953,0.099953,195522092
2019-05-01,0.099879,0.102141,0.099684,0.101351,0.101351,193384688
2019-05-02,0.101441,0.102115,0.098696,0.100275,0.100275,206633883
2019-05-03,0.100240,0.104857,0.098566,0.102295,0.102295,251161108
2019-05-04,0.102265,0.103659,0.098608,0.099677,0.099677,239944327
2019-05-05,0.099763,0.101756,0.097336,0.098927,0.098927,205158493
2019-05-06,0.099044,0.099589,0.095551,0.097809,0.097809,216507559
2019-05-07,0.097614,0.099227,0.094926,0.094926,0.094926,212014101
2019-05-08,0.094908,0.095035,0.093477,0.093697,0.093697,205343058
2019-05-09,0.093691,0.095656,0.088298,0.090232,0.090232,220103357
2019-05-10,0.090271,0.093525,0.088851,0.092452,0.092452,241131699
2019-05-11,0.092424,0.105702,0.092336,0.104228,0.104228,377230951
2019-05-12,0.104128,0.106104,0.096868,0.098866,0.098866,347468949
2019-05-13,0.098953,0.103069,0.098735,0.100416,0.100416,388830187
2019-05-14,0.100436,0.115273,0.099608,0.112994,0.112994,803031426
2019-05-15,0.113096,0.137002,0.112924,0.137002,0.137002,570303022
2019-05-16,0.137172,0.158347,0.132637,0.137283,0.137283,837742777
2019-05-17,0.137213,0.138914,0.119322,0.126562,0.126562,539181496
2019-05-18,0.128224,0.135179,0.127200,0.128833,0.128833,433692513
2019-05-19,0.128746,0.142912,0.127618,0.141485,0.141485,526532031
2019-05-20,0.141462,0.141492,0.130769,0.135545,0.135545,502307578
2019-05-21,0.135576,0.136392,0.131848,0.134326,0.134326,411336483
2019-05-22,0.134267,0.135236,0.123011,0.124257,0.124257,414103053
2019-05-23,0.124240,0.126375,0.120036,0.125167,0.125167,440656426
2019-05-24,0.125190,0.129308,0.123378,0.125944,0.125944,453216069
2019-05-25,0.126001,0.128315,0.125090,0.125821,0.125821,344507034
2019-05-26,0.125796,0.134264,0.123934,0.133135,0.133135,400434268
2019-05-27,0.133265,0.141597,0.132300,0.136869,0.136869,508588037
2019-05-28,0.136841,0.139087,0.132234,0.138960,0.138960,516088336
2019-05-29,0.139039,0.139065,0.132190,0.136491,0.136491,495108156
2019-05-30,0.136525,0.143193,0.127751,0.130067,0.130067,634399476
2019-05-31,0.130088,0.133889,0.126332,0.133664,0.133664,429586829
2019-06-01,0.133645,0.134255,0.129943,0.133101,0.133101,463748030
2019-06-02,0.133126,0.137869,0.133044,0.137623,0.137623,428728158
2019-06-03,0.137524,0.139661,0.129652,0.129983,0.129983,451453721
2019-06-04,0.130054,0.130054,0.118954,0.122077,0.122077,472906605
2019-06-05,0.122101,0.125406,0.120484,0.121284,0.121284,364346501
2019-06-06,0.121236,0.124536,0.119547,0.124382,0.124382,426080833
2019-06-07,0.124347,0.129185,0.123776,0.127542,0.127542,437227118
2019-06-08,0.127500,0.128237,0.124238,0.126277,0.126277,395580903
2019-06-09,0.126158,0.126485,0.118324,0.119915,0.119915,369553778
2019-06-10,0.119811,0.124650,0.118348,0.123940,0.123940,351384678
2019-06-11,0.123984,0.124290,0.119732,0.122827,0.122827,379804245
2019-06-12,0.122894,0.126918,0.121754,0.126446,0.126446,438940968
2019-06-13,0.126373,0.127040,0.124560,0.124728,0.124728,458304561
2019-06-14,0.124764,0.125421,0.121878,0.125320,0.125320,352099385
2019-06-15,0.125262,0.127650,0.124618,0.126742,0.126742,322647447
2019-06-16,0.126685,0.131890,0.126158,0.129816,0.129816,330880314
2019-06-17,0.129748,0.131491,0.128559,0.131035,0.131035,248165709
2019-06-18,0.131058,0.131590,0.123692,0.124565,0.124565,277401410
2019-06-19,0.124526,0.126386,0.123339,0.124302,0.124302,230628666
2019-06-20,0.124355,0.124605,0.120807,0.121507,0.121507,274018148
2019-06-21,0.121483,0.125673,0.121365,0.124048,0.124048,265396330
2019-06-22,0.124196,0.134813,0.124120,0.129050,0.129050,500748608
2019-06-23,0.129096,0.132163,0.127266,0.127378,0.127378,393971399
2019-06-24,0.127472,0.128994,0.125086,0.127749,0.127749,387038340
2019-06-25,0.127773,0.129062,0.122589,0.124491,0.124491,504489450
2019-06-26,0.124480,0.131851,0.121827,0.122628,0.122628,691216184
2019-06-27,0.122690,0.123824,0.103392,0.107494,0.107494,614497106
2019-06-28,0.107508,0.112278,0.106954,0.112020,0.112020,490424131
2019-06-29,0.112037,0.116721,0.106381,0.114504,0.114504,452566257
2019-06-30,0.115131,0.115131,0.104345,0.104345,0.104345,402976986
2019-07-01,0.104387,0.108755,0.101223,0.105284,0.105284,435487154
2019-07-02,0.105211,0.105916,0.099550,0.103390,0.103390,475476536
2019-07-03,0.103366,0.106823,0.103109,0.106724,0.106724,427409681
2019-07-04,0.106740,0.106911,0.099626,0.099725,0.099725,377443850
2019-07-05,0.099690,0.101999,0.099219,0.099891,0.099891,347775554
2019-07-06,0.099892,0.104214,0.099892,0.102875,0.102875,255386488
2019-07-07,0.102927,0.105794,0.102183,0.105054,0.105054,235672563
2019-07-08,0.104994,0.106230,0.103909,0.105023,0.105023,265492741
2019-07-09,0.105082,0.105964,0.101105,0.101834,0.101834,382565280
2019-07-10,0.101836,0.102489,0.093288,0.095057,0.095057,423744161
2019-07-11,0.095069,0.095118,0.086259,0.087008,0.087008,439572687
2019-07-12,0.087024,0.100108,0.086710,0.097963,0.097963,495900791
2019-07-13,0.097959,0.099423,0.091895,0.095468,0.095468,284411670
2019-07-14,0.095696,0.096291,0.086013,0.086249,0.086249,257679688
2019-07-15,0.086237,0.088094,0.082383,0.086490,0.086490,264746575
2019-07-16,0.086446,0.088594,0.077816,0.078318,0.078318,371646281
2019-07-17,0.078205,0.083684,0.075820,0.080627,0.080627,405806844
2019-07-18,0.080656,0.090424,0.079823,0.088882,0.088882,370257694
2019-07-19,0.088843,0.094898,0.087412,0.093768,0.093768,251437101
2019-07-20,0.093802,0.096845,0.091963,0.095111,0.095111,202683212
2019-07-21,0.095013,0.095075,0.089178,0.091202,0.091202,171556898
2019-07-22,0.091208,0.091741,0.086987,0.088876,0.088876,147558601
2019-07-23,0.088811,0.088869,0.083314,0.084468,0.084468,139738992
2019-07-24,0.084460,0.086308,0.081665,0.086002,0.086002,149224673
2019-07-25,0.086075,0.087721,0.085331,0.085690,0.085690,127081012
2019-07-26,0.085682,0.089249,0.083875,0.087965,0.087965,114644440
2019-07-27,0.087942,0.089108,0.083228,0.084323,0.084323,115718523
2019-07-28,0.084344,0.084784,0.081575,0.083678,0.083678,70283125
2019-07-29,0.083586,0.085373,0.082916,0.083513,0.083513,80197266
2019-07-30,0.083510,0.084385,0.082064,0.083562,0.083562,94791854
2019-07-31,0.083537,0.085062,0.083249,0.083932,0.083932,93426573
2019-08-01,0.083983,0.084206,0.081923,0.083026,0.083026,89880668
2019-08-02,0.083057,0.083503,0.081896,0.081989,0.081989,84985502
2019-08-03,0.081977,0.083322,0.081756,0.082395,0.082395,75229978
2019-08-04,0.082406,0.082736,0.080889,0.082130,0.082130,74352871
2019-08-05,0.082103,0.084321,0.081518,0.082619,0.082619,102754847
2019-08-06,0.082682,0.082682,0.077291,0.078212,0.078212,97389157
2019-08-07,0.078219,0.078988,0.077178,0.078641,0.078641,78756128
2019-08-08,0.078635,0.078699,0.076314,0.076857,0.076857,88983461
2019-08-09,0.076845,0.076883,0.072033,0.072203,0.072203,84929047
2019-08-10,0.072232,0.074186,0.071869,0.073750,0.073750,86727143
2019-08-11,0.073748,0.079733,0.073659,0.077841,0.077841,78355614
2019-08-12,0.077845,0.077982,0.075292,0.075415,0.075415,59481832
2019-08-13,0.075394,0.075489,0.072973,0.074162,0.074162,66931104
2019-08-14,0.074178,0.074251,0.068219,0.069183,0.069183,120226159
2019-08-15,0.069198,0.070785,0.066479,0.070261,0.070261,90818716
2019-08-16,0.070278,0.070314,0.067504,0.068921,0.068921,78485093
2019-08-17,0.068937,0.069281,0.067076,0.067888,0.067888,55150617
2019-08-18,0.067926,0.071504,0.067654,0.070785,0.070785,66660569
2019-08-19,0.070789,0.071923,0.070385,0.071795,0.071795,58818263
2019-08-20,0.071829,0.071981,0.069084,0.070200,0.070200,89078888
2019-08-21,0.070309,0.070325,0.066984,0.067697,0.067697,110167826
2019-08-22,0.067656,0.069496,0.063983,0.066138,0.066138,110588268
2019-08-23,0.066151,0.069458,0.065574,0.068925,0.068925,111043772
2019-08-24,0.068963,0.069601,0.066585,0.067262,0.067262,116818090
2019-08-25,0.067254,0.072536,0.066633,0.071676,0.071676,116852501
2019-08-26,0.071547,0.073149,0.066908,0.070189,0.070189,118501191
2019-08-27,0.070211,0.071919,0.067785,0.068786,0.068786,104867452
2019-08-28,0.068769,0.071973,0.065279,0.066325,0.066325,114989102
2019-08-29,0.066406,0.066560,0.060817,0.062954,0.062954,99453293
2019-08-30,0.063054,0.063859,0.061694,0.062299,0.062299,83811218
2019-08-31,0.062304,0.063777,0.062042,0.062931,0.062931,94063205
2019-09-01,0.062934,0.064002,0.061708,0.062469,0.062469,72357367
2019-09-02,0.062470,0.063506,0.061749,0.063233,0.063233,77297229
2019-09-03,0.063252,0.063951,0.062620,0.063209,0.063209,116050340
2019-09-04,0.063223,0.063266,0.061850,0.062178,0.062178,110306691
2019-09-05,0.062189,0.062330,0.060330,0.060461,0.060461,115399204
2019-09-06,0.060466,0.061016,0.058305,0.058645,0.058645,131869517
2019-09-07,0.058595,0.061563,0.058538,0.059404,0.059404,163818895
2019-09-08,0.059588,0.062388,0.057228,0.060882,0.060882,162947637
2019-09-09,0.060891,0.061727,0.058303,0.059846,0.059846,174615382
2019-09-10,0.059822,0.061127,0.057533,0.058373,0.058373,138086880
2019-09-11,0.058387,0.060274,0.056830,0.059784,0.059784,148593461
2019-09-12,0.059852,0.060087,0.055136,0.058469,0.058469,100813826
2019-09-13,0.055581,0.058591,0.055552,0.056940,0.056940,147493877
2019-09-14,0.056871,0.058717,0.056696,0.057740,0.057740,154528513
2019-09-15,0.057758,0.058797,0.056675,0.058123,0.058123,92378655
2019-09-16,0.058171,0.059172,0.058064,0.058621,0.058621,134036403
2019-09-17,0.058640,0.065109,0.058464,0.063745,0.063745,206732127
2019-09-18,0.063650,0.086517,0.061805,0.083118,0.083118,483022972
2019-09-19,0.083132,0.087906,0.073764,0.081387,0.081387,576321168
2019-09-20,0.081424,0.081468,0.070925,0.073912,0.073912,354516894
2019-09-21,0.073897,0.074955,0.070671,0.071119,0.071119,253088729
2019-09-22,0.071204,0.071893,0.065873,0.068920,0.068920,205953711
2019-09-23,0.068968,0.070165,0.062548,0.062548,0.062548,250065644
2019-09-24,0.062710,0.066435,0.054295,0.054504,0.054504,291704554
2019-09-25,0.054328,0.059122,0.053447,0.057019,0.057019,256568953
2019-09-26,0.057016,0.061871,0.055222,0.058507,0.058507,301698501
2019-09-27,0.058516,0.060122,0.056989,0.059900,0.059900,233545826
2019-09-28,0.059797,0.061279,0.057696,0.058660,0.058660,205415431
2019-09-29,0.058671,0.060263,0.057187,0.058127,0.058127,162849827
2019-09-30,0.058109,0.061680,0.057361,0.061440,0.061440,214887043
2019-10-01,0.061540,0.062060,0.058549,0.059103,0.059103,163726395
2019-10-02,0.059081,0.059800,0.058106,0.059792,0.059792,143895582
2019-10-03,0.059770,0.059838,0.058326,0.058875,0.058875,125596787
2019-10-04,0.058829,0.059937,0.058377,0.059095,0.059095,111323954
2019-10-05,0.059055,0.059337,0.058484,0.059049,0.059049,101952263
2019-10-06,0.059048,0.059564,0.058429,0.059092,0.059092,166037941
2019-10-07,0.059079,0.062234,0.058730,0.061397,0.061397,257114961
2019-10-08,0.061383,0.062594,0.061137,0.061886,0.061886,214910502
2019-10-09,0.061881,0.064031,0.061336,0.063355,0.063355,277951501
2019-10-10,0.063331,0.063403,0.061541,0.061946,0.061946,193649301
2019-10-11,0.062021,0.062770,0.059095,0.060821,0.060821,188990156
2019-10-12,0.060788,0.062005,0.059033,0.059629,0.059629,160068975
2019-10-13,0.059591,0.061948,0.059131,0.060136,0.060136,168514765
2019-10-14,0.060187,0.064944,0.060185,0.064925,0.064925,212625324
2019-10-15,0.064919,0.065527,0.063154,0.064264,0.064264,231975480
2019-10-16,0.064319,0.064837,0.061611,0.062401,0.062401,234805479
2019-10-17,0.062430,0.064572,0.061928,0.064547,0.064547,258080003
2019-10-18,0.064537,0.064606,0.062393,0.063717,0.063717,258071462
2019-10-19,0.063758,0.063817,0.062863,0.063090,0.063090,212225225
2019-10-20,0.063102,0.063676,0.062539,0.063247,0.063247,228457502
2019-10-21,0.063260,0.064159,0.063026,0.063975,0.063975,189287650
2019-10-22,0.064045,0.064512,0.062745,0.062811,0.062811,191351126
2019-10-23,0.062935,0.063606,0.058735,0.059984,0.059984,257731071
2019-10-24,0.060058,0.061739,0.059206,0.060612,0.060612,235695883
2019-10-25,0.060642,0.064598,0.060078,0.063761,0.063761,302338874
2019-10-26,0.063740,0.066609,0.062198,0.062557,0.062557,347428869
2019-10-27,0.062585,0.064588,0.061923,0.064513,0.064513,287822040
2019-10-28,0.064549,0.067163,0.064312,0.064778,0.064778,325857618
2019-10-29,0.064768,0.068255,0.064701,0.066185,0.066185,279077969
2019-10-30,0.066276,0.066611,0.063378,0.064568,0.064568,271281036
2019-10-31,0.064612,0.065444,0.062958,0.065215,0.065215,279328071
2019-11-01,0.065189,0.071221,0.064798,0.069231,0.069231,412594573
2019-11-02,0.069217,0.071289,0.069216,0.071264,0.071264,287438284
2019-11-03,0.071283,0.071871,0.068081,0.069091,0.069091,310422869
2019-11-04,0.069165,0.076390,0.067937,0.076390,0.076390,347400349
2019-11-05,0.076817,0.085214,0.076808,0.082164,0.082164,762923850
2019-11-06,0.082237,0.083190,0.077835,0.078435,0.078435,352059614
2019-11-07,0.078343,0.078494,0.074204,0.075014,0.075014,332631177
2019-11-08,0.075006,0.076303,0.070550,0.071888,0.071888,271749982
2019-11-09,0.071845,0.073439,0.071620,0.072812,0.072812,187035481
2019-11-10,0.072877,0.079768,0.072733,0.078228,0.078228,343258930
2019-11-11,0.078234,0.080633,0.076396,0.079809,0.079809,290695867
2019-11-12,0.079813,0.082018,0.075886,0.077072,0.077072,359731187
2019-11-13,0.077092,0.077628,0.076180,0.076576,0.076576,240329082
2019-11-14,0.076506,0.076611,0.074027,0.074740,0.074740,217039030
2019-11-15,0.074816,0.074972,0.071935,0.072335,0.072335,222062024
2019-11-16,0.072347,0.072805,0.071748,0.071906,0.071906,173395847
2019-11-17,0.071848,0.073095,0.071784,0.072137,0.072137,197097974
2019-11-18,0.072133,0.072261,0.066962,0.068304,0.068304,245433022
2019-11-19,0.068291,0.068679,0.064810,0.065751,0.065751,287651893
2019-11-20,0.065691,0.066320,0.064540,0.065502,0.065502,219882275
2019-11-21,0.065522,0.065701,0.061047,0.061683,0.061683,251644441
2019-11-22,0.061737,0.061868,0.056237,0.059502,0.059502,304545334
2019-11-23,0.059405,0.061716,0.057753,0.060364,0.060364,262945614
2019-11-24,0.060602,0.061783,0.056881,0.056881,0.056881,795594528
2019-11-25,0.056791,0.059389,0.053750,0.057595,0.057595,548798088
2019-11-26,0.057542,0.059103,0.056520,0.058553,0.058553,218983844
2019-11-27,0.058393,0.059952,0.056166,0.059057,0.059057,260781107
2019-11-28,0.059208,0.060486,0.058179,0.058225,0.058225,224143848
2019-11-29,0.058212,0.060932,0.058165,0.059152,0.059152,241666196
2019-11-30,0.059306,0.060415,0.057283,0.059641,0.059641,228259886
2019-12-01,0.059751,0.059877,0.056540,0.058082,0.058082,214999370
2019-12-02,0.058098,0.058214,0.055986,0.056078,0.056078,204095722
2019-12-03,0.056042,0.056821,0.055417,0.055980,0.055980,150835452
2019-12-04,0.055917,0.056422,0.054416,0.055419,0.055419,207789246
2019-12-05,0.055347,0.057624,0.054440,0.055518,0.055518,190568914
2019-12-06,0.055612,0.055823,0.054540,0.055028,0.055028,177492285
2019-12-07,0.055045,0.056187,0.054795,0.055068,0.055068,161472546
2019-12-08,0.055041,0.056544,0.054598,0.056132,0.056132,159244878
2019-12-09,0.056092,0.056386,0.054213,0.054450,0.054450,184029266
2019-12-10,0.054476,0.054952,0.053064,0.053607,0.053607,187877398
2019-12-11,0.053621,0.054757,0.052692,0.052692,0.052692,200779620
2019-12-12,0.052710,0.053804,0.052177,0.052721,0.052721,207030753
2019-12-13,0.052724,0.053720,0.052176,0.052990,0.052990,166277796
2019-12-14,0.053072,0.053336,0.051145,0.051673,0.051673,178719118
2019-12-15,0.051709,0.052399,0.049650,0.051398,0.051398,184576351
2019-12-16,0.051402,0.052006,0.048421,0.048549,0.048549,188173197
2019-12-17,0.048558,0.048895,0.042986,0.044053,0.044053,223440074
2019-12-18,0.044246,0.046733,0.043048,0.046013,0.046013,253895323
2019-12-19,0.046033,0.046427,0.044022,0.044964,0.044964,210750075
2019-12-20,0.044985,0.047144,0.044239,0.046269,0.046269,196248519
2019-12-21,0.046204,0.048313,0.044703,0.046277,0.046277,178466491
2019-12-22,0.046322,0.047520,0.044277,0.047296,0.047296,192185818
2019-12-23,0.047340,0.047670,0.044641,0.044849,0.044849,188544968
